"","Subject","Age","Handedness","First_Language","Education","Countryself","Countryparents","Shape","Label","Matching","Response","RT_ms","RT_sec","ACC"
"264",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,2,"Nonmatching",1,1197,1.197,1
"265",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,971,0.971,1
"266",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,1027,1.027,1
"267",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,3,"Nonmatching",1,750,0.75,1
"268",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,770,0.77,1
"269",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,880,0.88,1
"270",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,934,0.934,1
"271",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,843,0.843,1
"272",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,746,0.746,1
"273",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,1182,1.182,1
"274",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,3,"Nonmatching",1,851,0.851,1
"275",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,914,0.914,1
"276",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,2,"Nonmatching",1,1175,1.175,1
"277",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,2,"Nonmatching",1,630,0.63,1
"278",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,628,0.628,1
"279",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,1145,1.145,1
"280",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,711,0.711,1
"281",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,982,0.982,1
"282",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,931,0.931,1
"283",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,987,0.987,1
"284",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,947,0.947,1
"285",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,896,0.896,1
"286",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,1394,1.394,1
"287",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,1279,1.279,1
"288",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,2,"Nonmatching",1,851,0.851,1
"289",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,855,0.855,1
"290",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,812,0.812,1
"291",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,570,0.57,1
"292",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,752,0.752,1
"293",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,747,0.747,1
"294",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,1136,1.136,1
"295",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,994,0.994,1
"296",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,1148,1.148,1
"297",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,931,0.931,1
"298",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,894,0.894,1
"299",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,3,"Nonmatching",1,704,0.704,1
"300",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,980,0.98,1
"301",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,1170,1.17,1
"302",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,3,"Nonmatching",1,694,0.694,1
"303",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,777,0.777,1
"304",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,1182,1.182,1
"305",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,873,0.873,1
"306",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,2,"Nonmatching",1,595,0.595,1
"307",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,791,0.791,1
"308",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,748,0.748,1
"309",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,631,0.631,1
"310",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,516,0.516,1
"311",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,1058,1.058,1
"312",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,770,0.77,1
"313",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,995,0.995,1
"314",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,829,0.829,1
"315",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,984,0.984,1
"316",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,991,0.991,1
"317",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,573,0.573,1
"318",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,3,"Nonmatching",1,647,0.647,1
"319",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,776,0.776,1
"320",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,862,0.862,1
"321",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,568,0.568,1
"322",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,3,"Nonmatching",1,596,0.596,1
"323",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,889,0.889,1
"324",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,1026,1.026,1
"325",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,1055,1.055,1
"326",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,2,"Nonmatching",1,772,0.772,1
"327",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,573,0.573,1
"328",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,1109,1.109,1
"329",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,1037,1.037,1
"330",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,1120,1.12,1
"331",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,545,0.545,1
"332",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,598,0.598,1
"333",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,594,0.594,1
"334",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,724,0.724,1
"335",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,478,0.478,1
"336",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,1198,1.198,1
"337",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,3,"Nonmatching",1,427,0.427,1
"338",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,827,0.827,1
"339",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,418,0.418,1
"340",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,2,"Nonmatching",1,533,0.533,1
"341",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,638,0.638,1
"342",202,18,"r","English","High School","Canada","Canada",3,3,"Matching",1,1048,1.048,1
"343",202,18,"r","English","High School","Canada","Canada",3,2,"Matching",1,722,0.722,1
"344",202,18,"r","English","High School","Canada","Canada",1,2,"Matching",1,998,0.998,1
"345",202,18,"r","English","High School","Canada","Canada",1,3,"Matching",1,1003,1.003,1
"346",202,18,"r","English","High School","Canada","Canada",1,2,"Matching",1,1008,1.008,1
"347",202,18,"r","English","High School","Canada","Canada",1,2,"Matching",1,681,0.681,1
"348",202,18,"r","English","High School","Canada","Canada",2,2,"Matching",1,999,0.999,1
"349",202,18,"r","English","High School","Canada","Canada",2,2,"Matching",1,589,0.589,1
"350",202,18,"r","English","High School","Canada","Canada",2,2,"Matching",1,785,0.785,1
"351",202,18,"r","English","High School","Canada","Canada",2,2,"Matching",1,693,0.693,1
"352",202,18,"r","English","High School","Canada","Canada",1,2,"Matching",1,530,0.53,1
"353",202,18,"r","English","High School","Canada","Canada",2,2,"Matching",1,908,0.908,1
"354",202,18,"r","English","High School","Canada","Canada",1,3,"Matching",1,694,0.694,1
"355",202,18,"r","English","High School","Canada","Canada",3,2,"Matching",1,948,0.948,1
"356",202,18,"r","English","High School","Canada","Canada",2,3,"Matching",1,875,0.875,1
"357",202,18,"r","English","High School","Canada","Canada",2,3,"Matching",1,787,0.787,1
"358",202,18,"r","English","High School","Canada","Canada",3,3,"Matching",1,937,0.937,1
"359",202,18,"r","English","High School","Canada","Canada",2,2,"Matching",1,693,0.693,1
"360",202,18,"r","English","High School","Canada","Canada",3,2,"Matching",1,1125,1.125,1
"361",202,18,"r","English","High School","Canada","Canada",3,2,"Matching",1,894,0.894,1
"362",202,18,"r","English","High School","Canada","Canada",1,3,"Matching",1,828,0.828,1
"363",202,18,"r","English","High School","Canada","Canada",3,2,"Matching",1,718,0.718,1
"364",202,18,"r","English","High School","Canada","Canada",1,2,"Matching",1,502,0.502,1
"365",202,18,"r","English","High School","Canada","Canada",2,3,"Matching",1,1022,1.022,1
"366",202,18,"r","English","High School","Canada","Canada",1,2,"Matching",1,1108,1.108,1
"367",202,18,"r","English","High School","Canada","Canada",2,2,"Matching",1,594,0.594,1
"368",202,18,"r","English","High School","Canada","Canada",2,2,"Matching",1,829,0.829,1
"369",202,18,"r","English","High School","Canada","Canada",2,3,"Matching",1,825,0.825,1
"370",202,18,"r","English","High School","Canada","Canada",1,2,"Matching",1,531,0.531,1
"371",202,18,"r","English","High School","Canada","Canada",2,3,"Matching",1,994,0.994,1
"372",202,18,"r","English","High School","Canada","Canada",3,3,"Matching",1,876,0.876,1
"373",202,18,"r","English","High School","Canada","Canada",1,2,"Matching",1,833,0.833,1
"374",202,18,"r","English","High School","Canada","Canada",1,2,"Matching",1,803,0.803,1
"375",202,18,"r","English","High School","Canada","Canada",2,3,"Matching",1,724,0.724,1
"376",202,18,"r","English","High School","Canada","Canada",1,3,"Matching",1,549,0.549,1
"377",202,18,"r","English","High School","Canada","Canada",2,2,"Matching",1,609,0.609,1
"378",202,18,"r","English","High School","Canada","Canada",1,3,"Matching",1,796,0.796,1
"379",202,18,"r","English","High School","Canada","Canada",2,3,"Matching",1,849,0.849,1
"380",202,18,"r","English","High School","Canada","Canada",2,3,"Matching",1,578,0.578,1
"381",202,18,"r","English","High School","Canada","Canada",1,3,"Matching",1,1132,1.132,1
"382",202,18,"r","English","High School","Canada","Canada",1,3,"Matching",1,941,0.941,1
"383",202,18,"r","English","High School","Canada","Canada",2,3,"Matching",1,1228,1.228,1
"384",202,18,"r","English","High School","Canada","Canada",1,3,"Matching",1,1049,1.049,1
"385",202,18,"r","English","High School","Canada","Canada",1,2,"Matching",1,1193,1.193,1
"386",202,18,"r","English","High School","Canada","Canada",2,2,"Matching",1,812,0.812,1
"387",202,18,"r","English","High School","Canada","Canada",3,3,"Matching",1,385,0.385,1
"388",202,18,"r","English","High School","Canada","Canada",2,2,"Matching",1,516,0.516,1
"389",202,18,"r","English","High School","Canada","Canada",1,2,"Matching",1,613,0.613,1
"390",202,18,"r","English","High School","Canada","Canada",2,3,"Matching",1,879,0.879,1
"391",202,18,"r","English","High School","Canada","Canada",2,2,"Matching",1,474,0.474,1
"392",202,18,"r","English","High School","Canada","Canada",1,3,"Matching",1,604,0.604,1
"393",202,18,"r","English","High School","Canada","Canada",1,3,"Matching",1,749,0.749,1
"394",202,18,"r","English","High School","Canada","Canada",1,2,"Matching",1,616,0.616,1
"395",202,18,"r","English","High School","Canada","Canada",1,3,"Matching",1,578,0.578,1
"396",202,18,"r","English","High School","Canada","Canada",3,2,"Matching",1,1053,1.053,1
"397",202,18,"r","English","High School","Canada","Canada",1,2,"Matching",1,869,0.869,1
"398",202,18,"r","English","High School","Canada","Canada",3,3,"Matching",1,519,0.519,1
"399",202,18,"r","English","High School","Canada","Canada",1,2,"Matching",1,390,0.39,1
"400",202,18,"r","English","High School","Canada","Canada",2,2,"Matching",1,741,0.741,1
"401",202,18,"r","English","High School","Canada","Canada",2,2,"Matching",1,959,0.959,1
"402",202,18,"r","English","High School","Canada","Canada",1,3,"Matching",1,642,0.642,1
"403",202,18,"r","English","High School","Canada","Canada",1,2,"Matching",1,1138,1.138,1
"404",202,18,"r","English","High School","Canada","Canada",3,3,"Matching",1,776,0.776,1
"405",202,18,"r","English","High School","Canada","Canada",3,2,"Matching",1,1221,1.221,1
"406",202,18,"r","English","High School","Canada","Canada",1,3,"Matching",1,617,0.617,1
"407",202,18,"r","English","High School","Canada","Canada",2,2,"Matching",1,427,0.427,1
"408",202,18,"r","English","High School","Canada","Canada",3,2,"Matching",1,376,0.376,1
"409",202,18,"r","English","High School","Canada","Canada",3,2,"Matching",1,458,0.458,1
"410",202,18,"r","English","High School","Canada","Canada",2,2,"Matching",1,575,0.575,1
"411",202,18,"r","English","High School","Canada","Canada",1,2,"Matching",1,487,0.487,1
"412",202,18,"r","English","High School","Canada","Canada",1,2,"Matching",1,521,0.521,1
"413",202,18,"r","English","High School","Canada","Canada",1,2,"Matching",1,1047,1.047,1
"414",202,18,"r","English","High School","Canada","Canada",1,3,"Matching",1,568,0.568,1
"415",202,18,"r","English","High School","Canada","Canada",2,3,"Matching",1,827,0.827,1
"416",202,18,"r","English","High School","Canada","Canada",1,2,"Matching",1,516,0.516,1
"417",202,18,"r","English","High School","Canada","Canada",3,2,"Matching",1,362,0.362,1
"418",202,18,"r","English","High School","Canada","Canada",2,3,"Matching",1,403,0.403,1
"419",202,18,"r","English","High School","Canada","Canada",1,3,"Matching",1,990,0.99,1
"420",202,18,"r","English","High School","Canada","Canada",1,2,"Matching",1,507,0.507,1
"421",202,18,"r","English","High School","Canada","Canada",2,3,"Matching",1,588,0.588,1
"422",202,18,"r","English","High School","Canada","Canada",2,2,"Matching",1,714,0.714,1
"423",202,18,"r","English","High School","Canada","Canada",1,3,"Matching",1,607,0.607,1
"424",202,18,"r","English","High School","Canada","Canada",3,3,"Matching",1,384,0.384,1
"425",202,18,"r","English","High School","Canada","Canada",1,3,"Matching",1,734,0.734,1
"426",202,18,"r","English","High School","Canada","Canada",3,1,"Matching",1,755,0.755,1
"427",202,18,"r","English","High School","Canada","Canada",2,1,"Matching",1,548,0.548,1
"428",202,18,"r","English","High School","Canada","Canada",2,1,"Matching",1,597,0.597,1
"429",202,18,"r","English","High School","Canada","Canada",2,1,"Matching",1,564,0.564,1
"430",202,18,"r","English","High School","Canada","Canada",2,1,"Matching",1,670,0.67,1
"431",202,18,"r","English","High School","Canada","Canada",3,1,"Matching",1,1268,1.268,1
"432",202,18,"r","English","High School","Canada","Canada",2,1,"Matching",1,965,0.965,1
"433",202,18,"r","English","High School","Canada","Canada",3,1,"Matching",1,560,0.56,1
"434",202,18,"r","English","High School","Canada","Canada",2,1,"Matching",1,660,0.66,1
"435",202,18,"r","English","High School","Canada","Canada",3,1,"Matching",1,656,0.656,1
"436",202,18,"r","English","High School","Canada","Canada",3,1,"Matching",1,678,0.678,1
"437",202,18,"r","English","High School","Canada","Canada",2,1,"Matching",1,733,0.733,1
"438",202,18,"r","English","High School","Canada","Canada",2,1,"Matching",1,560,0.56,1
"439",202,18,"r","English","High School","Canada","Canada",2,1,"Matching",1,1202,1.202,1
"440",202,18,"r","English","High School","Canada","Canada",3,1,"Matching",1,789,0.789,1
"441",202,18,"r","English","High School","Canada","Canada",2,1,"Matching",1,715,0.715,1
"442",202,18,"r","English","High School","Canada","Canada",2,1,"Matching",1,452,0.452,1
"443",202,18,"r","English","High School","Canada","Canada",3,1,"Matching",1,1118,1.118,1
"444",202,18,"r","English","High School","Canada","Canada",3,1,"Matching",1,1057,1.057,1
"445",202,18,"r","English","High School","Canada","Canada",2,1,"Matching",1,789,0.789,1
"446",202,18,"r","English","High School","Canada","Canada",2,1,"Matching",1,447,0.447,1
"447",202,18,"r","English","High School","Canada","Canada",3,1,"Matching",1,643,0.643,1
"448",202,18,"r","English","High School","Canada","Canada",3,1,"Matching",1,853,0.853,1
"449",202,18,"r","English","High School","Canada","Canada",3,1,"Matching",1,995,0.995,1
"450",202,18,"r","English","High School","Canada","Canada",3,1,"Matching",1,568,0.568,1
"451",202,18,"r","English","High School","Canada","Canada",2,1,"Matching",1,434,0.434,1
"452",202,18,"r","English","High School","Canada","Canada",2,1,"Matching",1,967,0.967,1
"453",202,18,"r","English","High School","Canada","Canada",2,1,"Matching",1,868,0.868,1
"454",202,18,"r","English","High School","Canada","Canada",2,1,"Matching",1,913,0.913,1
"455",202,18,"r","English","High School","Canada","Canada",2,1,"Matching",1,721,0.721,1
"456",202,18,"r","English","High School","Canada","Canada",3,1,"Matching",1,629,0.629,1
"457",202,18,"r","English","High School","Canada","Canada",2,1,"Matching",1,562,0.562,1
"458",202,18,"r","English","High School","Canada","Canada",3,1,"Matching",1,811,0.811,1
"459",202,18,"r","English","High School","Canada","Canada",3,1,"Matching",1,711,0.711,1
"460",202,18,"r","English","High School","Canada","Canada",3,1,"Matching",1,857,0.857,1
"461",202,18,"r","English","High School","Canada","Canada",2,1,"Matching",1,671,0.671,1
"462",202,18,"r","English","High School","Canada","Canada",3,1,"Matching",1,682,0.682,1
"463",202,18,"r","English","High School","Canada","Canada",2,1,"Matching",1,482,0.482,1
"464",202,18,"r","English","High School","Canada","Canada",3,1,"Matching",1,1015,1.015,1
"465",202,18,"r","English","High School","Canada","Canada",3,1,"Matching",1,385,0.385,1
"466",202,18,"r","English","High School","Canada","Canada",3,1,"Matching",1,647,0.647,1
"467",202,18,"r","English","High School","Canada","Canada",3,1,"Matching",1,1026,1.026,1
"468",202,18,"r","English","High School","Canada","Canada",2,1,"Matching",1,371,0.371,1
