"subject","blkNum","trlNum","coherentDots","numberofDots","percentCoherence","winningDirection","response","correct","eventCount","averageFrameRate","RT"
81376,30,26,2,40,5,"left","right",0,11,15.068,730
81376,30,27,2,40,5,"right","left",0,18,14.778,1218
81376,30,28,0,40,0,"right","right",1,14,14.69,953
81376,30,29,2,40,5,"left","left",1,33,14.404,2291
81376,30,30,0,40,0,"right","right",1,17,14.493,1173
81376,30,31,16,40,40,"right","right",1,8,15.355,521
81376,30,32,4,40,10,"left","left",1,15,14.925,1005
81376,30,33,0,40,0,"left","left",1,10,15.337,652
81376,30,34,2,40,5,"left","left",1,9,14.469,622
81376,30,35,2,40,5,"right","left",0,10,15.408,649
81376,30,36,4,40,10,"left","right",0,8,15.905,503
81376,30,37,16,40,40,"right","right",1,11,14.905,738
81376,30,38,2,40,5,"left","left",1,28,14.644,1912
81376,30,39,16,40,40,"left","left",1,10,15.873,630
81376,30,40,16,40,40,"right","right",1,8,14.787,541
81376,30,41,0,40,0,"left","left",1,22,14.512,1516
81376,30,42,2,40,5,"right","left",0,13,14.857,875
81406,2,1,16,40,40,"left","left",1,10,15.504,645
81406,2,2,4,40,10,"right","right",1,11,16.616,662
81406,2,3,4,40,10,"left","left",1,9,15.817,569
81406,2,4,16,40,40,"left","left",1,8,16.632,481
81406,2,5,0,40,0,"right","right",1,13,15.719,827
81406,2,6,0,40,0,"right","left",0,13,15.606,833
81406,2,7,16,40,40,"right","right",1,8,15.474,517
81406,2,8,16,40,40,"left","left",1,9,16.636,541
81406,2,9,2,40,5,"left","left",1,18,15.859,1135
81406,2,10,0,40,0,"right","right",1,20,15.674,1276
81406,2,11,16,40,40,"right","right",1,8,15.267,524
81406,2,12,2,40,5,"left","left",1,8,15.595,513
81406,2,13,4,40,10,"right","right",1,8,15.534,515
81406,2,14,16,40,40,"left","left",1,8,16.949,472
81406,2,15,16,40,40,"right","right",1,7,15.419,454
81406,2,16,2,40,5,"left","left",1,6,16.26,369
81406,2,17,2,40,5,"right","right",1,10,16.393,610
81406,2,18,2,40,5,"left","left",1,16,15.717,1018
81406,2,19,16,40,40,"right","right",1,9,16.304,552
81406,2,20,4,40,10,"left","left",1,9,16.071,560
81406,2,21,16,40,40,"left","left",1,8,15.152,528
81406,2,22,2,40,5,"left","left",1,10,15.291,654
81406,2,23,16,40,40,"left","left",1,9,15.845,568
81406,2,24,4,40,10,"right","right",1,8,16.632,481
81406,2,25,16,40,40,"left","left",1,9,15.762,571
81406,2,26,2,40,5,"left","left",1,19,15.237,1247
81406,2,27,4,40,10,"left","left",1,10,16.667,600
81406,2,28,0,40,0,"left","right",0,17,16.008,1062
81406,2,29,2,40,5,"right","right",1,13,15.796,823
81406,2,30,4,40,10,"left","left",1,12,15.625,768
81406,2,31,4,40,10,"right","right",1,11,15.385,715
81406,2,32,0,40,0,"left","right",0,29,15.32,1893
81406,2,33,4,40,10,"left","left",1,9,15.152,594
81406,2,34,2,40,5,"left","right",0,18,15.652,1150
81406,2,35,0,40,0,"right","left",0,26,15.7,1656
81406,2,36,16,40,40,"left","left",1,10,16.181,618
81406,2,37,16,40,40,"left","left",1,10,15.674,638
81406,2,38,2,40,5,"right","left",0,9,16.484,546
81406,2,39,16,40,40,"right","right",1,7,15.184,461
81406,2,40,2,40,5,"left","left",1,21,15.648,1342
81406,2,41,2,40,5,"right","right",1,10,15.106,662
81406,2,42,0,40,0,"right","right",1,19,15.397,1234
81406,2,43,0,40,0,"right","right",1,9,16.071,560
81406,2,44,2,40,5,"right","right",1,35,15.211,2301
81406,2,45,2,40,5,"left","right",0,19,15.273,1244
81406,2,46,2,40,5,"left","left",1,12,16.173,742
81406,2,47,16,40,40,"left","left",1,9,16.071,560
81406,2,48,2,40,5,"left","right",0,12,15.248,787
81406,3,1,4,40,10,"left","left",1,18,15.464,1164
81406,3,2,2,40,5,"left","left",1,18,15.625,1152
81406,3,3,0,40,0,"left","right",0,17,15.582,1091
81406,3,4,16,40,40,"left","left",1,9,16.854,534
81406,3,5,2,40,5,"right","right",1,15,15.94,941
81406,3,6,16,40,40,"left","left",1,9,15.437,583
81406,3,7,16,40,40,"left","left",1,8,15.18,527
81406,3,8,0,40,0,"left","right",0,21,15.766,1332
81406,3,9,16,40,40,"left","left",1,8,16.032,499
81406,3,10,0,40,0,"left","right",0,32,15.355,2084
81406,3,11,0,40,0,"right","left",0,12,16.304,736
81406,3,12,2,40,5,"right","right",1,11,16.616,662
81406,3,13,0,40,0,"right","right",1,12,15.326,783
81406,3,14,0,40,0,"left","left",1,14,15.538,901
81406,3,15,4,40,10,"left","left",1,12,15.936,753
81406,3,16,2,40,5,"left","left",1,55,15.185,3622
81406,3,17,0,40,0,"right","right",1,14,15.573,899
81406,3,18,0,40,0,"right","left",0,20,15.886,1259
81406,3,19,0,40,0,"left","right",0,59,15.281,3861
81406,3,20,16,40,40,"right","right",1,10,16.393,610
81406,3,21,2,40,5,"right","right",1,11,15.537,708
81406,3,22,0,40,0,"right","left",0,20,15.337,1304
81406,3,23,2,40,5,"left","left",1,11,15.692,701
81406,3,24,2,40,5,"left","left",1,12,16.216,740
81406,3,25,16,40,40,"right","right",1,11,16.517,666
81406,3,26,16,40,40,"right","right",1,9,16.129,558
81406,3,27,16,40,40,"left","left",1,9,15.385,585
81406,3,28,16,40,40,"left","left",1,8,16.461,486
81406,3,29,4,40,10,"right","right",1,10,16.367,611
81406,3,30,2,40,5,"right","right",1,12,15.625,768
81406,3,31,0,40,0,"left","left",1,31,15.562,1992
81406,3,32,0,40,0,"left","right",0,22,15.647,1406
81406,3,33,0,40,0,"right","left",0,20,15.552,1286
81406,3,34,2,40,5,"right","right",1,14,15.748,889
81406,3,35,2,40,5,"left","left",1,18,15.306,1176
